seq,anchor,kind,role,orig,orig_bytes,trans,status,note
225,0xef9,dialogue,narrative,il.｢ｱ､ｱｱ､悪ﾄﾊ失礼ﾅ!,19,il.｢呀，説惡太失禮!,人工定稿,导入警告: kana_residue
226,0xf10,dialogue,narrative,ﾝ､誰が悪代官だﾈ､チミ!｣,22,唔，誰是惡代官呀!｣,人工定稿,导入警告: kana_residue
227,0xf28,system,system,1718,4,,未翻,
228,0xf2d,dialogue,narrative,il.｢ｲﾔ､ｵ代官様ﾄﾊ言ｯﾀ覚ｴがｱﾘﾏｾﾝが｡,33,il.｢不，我可沒説過什麼代官大人。,人工定稿,导入警告: kana_residue
229,0xf50,dialogue,narrative,誰ｶﾆ言ﾜﾚﾀﾉでｽｶ?,15,是誰説的?,人工定稿,
230,0xf60,dialogue,narrative,例ｴば何ｶ賄賂的ﾅ……｣,20,比如説什麼賄賂……｣,人工定稿,导入警告: kana_residue
231,0xf78,system,system,0068,4,,未翻,
232,0xf7d,dialogue,narrative,il.｢ﾝ､ﾑﾑ……｡,13,il.｢唔唔……,人工定稿,导入警告: kana_residue
233,0xf8c,dialogue,narrative,ﾌﾝ､ﾓ､ﾓｳｿﾉ話ﾊ良ｲでﾊﾅｲｶ｣,22,切，那、那話題別提了!｣,人工定稿,"P7 校对修正: もう良い=算了/別提, 原译反义"
234,0xfa4,system,system,1719,4,,未翻,
235,0xfa9,dialogue,narrative,il.｢ﾎｳ｡ﾖｲでﾊﾅｲｶ､ﾖｲでﾊﾅｲｶ……ﾄ｣,30,il.｢哦。『別提了別提了』……｣,人工定稿,"P7 校对修正: 同上, 引号标引用"
236,0xfc8,system,system,0069,4,,未翻,
237,0xfcd,dialogue,narrative,il.｢だｶﾗ悪代官でﾊﾅｲ!｣,21,il.｢所以不是惡代官!｣,人工定稿,导入警告: kana_residue
