seq,anchor,kind,role,orig,orig_bytes,trans,status,note
232,0xeb4,system,system,1422,4,,未翻,
233,0xeb9,dialogue,narrative,opo｢ﾅぜ!?｣,10,opo｢為何?｣,人工定稿,导入警告: kana_residue
234,0xec4,system,system,0213,4,,未翻,
235,0xec9,dialogue,narrative,opo｢ｳｩｩ……ﾅﾝで私だｹ……｣,25,opo｢嗚……為何只有我……｣,人工定稿,导入警告: kana_residue
236,0xee4,dialogue,narrative,ﾔﾊﾘ､触ﾚﾃﾊｲｹﾅｲ話題だｯﾀﾖｳだﾅ……｡,31,果然，是不該提的話題……。,人工定稿,
237,0xf04,dialogue,narrative,ロム2_KW_プロポーズ_唯柚,24,ROM2_KW_求婚_唯柚,人工定稿,
238,0xf20,system,system,0142,4,,未翻,
239,0xf25,dialogue,narrative,opo｢プロポーズｯﾃ,16,opo｢求婚這種事,人工定稿,导入警告: kana_residue
240,0xf37,dialogue,narrative,M嬉ｼｲ人ｲﾙﾉｶﾅｰ｣,14,M會有人開心?｣,人工定稿,导入警告: kana_residue
241,0xf48,system,system,1423,4,,未翻,
242,0xf4d,dialogue,narrative,opo｢ｿﾘｬｱ､一般的ﾆﾊ嬉ｼｲﾓﾉだﾛｳ｡,28,opo｢那當然，一般是開心的。,人工定稿,导入警告: kana_residue
243,0xf6c,dialogue,narrative,嫌ﾅﾉｶ?｣,7,討厭?｣,人工定稿,导入警告: kana_residue
244,0xf74,system,system,0143,4,,未翻,
245,0xf79,dialogue,narrative,opo｢ｳｰﾝ､だｯﾃﾈ｡,14,opo｢唔，因為。,人工定稿,P7: だって 表原因(原'可是'误)
246,0xf88,dialogue,narrative,ﾕﾕﾆプロポーズｼﾃｸﾙ人ﾊ､,21,跟唯柚求婚的人，,人工定稿,
247,0xfa0,dialogue,narrative,ﾐﾝﾅﾕﾕじｬﾅｸﾃ高円寺家ﾄ結婚ｼﾀｲ人だｼ｣,33,都想跟高圓寺家結婚，不是唯柚｣,人工定稿,导入警告: kana_residue
248,0xfc4,system,system,0144,4,,未翻,
249,0xfc9,dialogue,narrative,opo｢ﾎﾝﾄﾆ大好ｷﾅ人ﾄﾊ､,19,opo｢跟真正喜歡的人,人工定稿,导入警告: kana_residue
250,0xfe0,dialogue,narrative,プロポーズﾅﾝﾃﾅｸﾃﾓ,17,就算沒有求婚,人工定稿,
251,0xff4,dialogue,narrative,一緒ﾆｲﾗﾚﾀﾗｲｲｶﾅｯﾃ｣,17,能在一起就好｣,人工定稿,导入警告: kana_residue
252,0x1008,system,system,1424,4,,未翻,
253,0x100d,dialogue,narrative,opo｢でﾓ､ｿﾝﾅ人ﾆ,14,opo｢可是那種人,人工定稿,导入警告: kana_residue
254,0x101c,dialogue,narrative,ずｯﾄ一緒ﾆｲﾃｸﾚｯﾃ言ﾜﾚﾀﾗ,21,被説一直在一起的話,人工定稿,
255,0x1034,dialogue,narrative,嬉ｼｲﾉだﾛｳ?｣,11,會開心?｣,人工定稿,导入警告: kana_residue
256,0x1040,system,system,0145,4,,未翻,
257,0x1045,dialogue,narrative,opo｢ｱｯ､ｿｯｶｰ｡ｿｳだﾈ｡,18,opo｢哦，對哦。也是,人工定稿,导入警告: kana_residue
258,0x1058,dialogue,narrative,嬉ｼｲｶﾓ｡ｴﾍﾍ｣,11,開心。呵呵｣,人工定稿,导入警告: kana_residue
259,0x1064,dialogue,narrative,ロム2_KW_プロポーズ_紅春,24,ROM2_KW_求婚_紅春,人工定稿,
260,0x1080,system,system,0191,4,,未翻,
261,0x1085,dialogue,narrative,opo｢……ｺﾉ前､患者ｻﾝが言ｯﾃﾏｼﾀ｡,29,opo｢……之前，病友説。,人工定稿,导入警告: kana_residue
262,0x10a4,dialogue,narrative,ｱﾝﾅﾆ情熱的ﾆプロポーズｼﾃ結婚ｼﾀﾉﾆ,31,那麼熱情地求婚結婚了,人工定稿,
263,0x10c4,dialogue,narrative,今ﾔ入院ｼﾃﾓ見舞ｲﾆﾓｺﾅｲｯﾃ｣,23,現在住院都不來探望｣,人工定稿,导入警告: kana_residue
264,0x10dc,system,system,0192,4,,未翻,
265,0x10e1,dialogue,narrative,opo｢ｷｯﾄ自分ﾉｺﾄｦATMｶ何ｶだﾄ,25,opo｢一定把自己當成ATM,人工定稿,导入警告: kana_residue
266,0x10fc,dialogue,narrative,思ｯﾃﾙﾝだｯﾃ､泣ｲﾃﾏｼﾀﾈｰ｣,21,邊哭邊説著｣,人工定稿,导入警告: kana_residue
267,0x1114,system,system,1425,4,,未翻,
268,0x1119,dialogue,narrative,opo｢ｿ､ｿﾚﾊ憐ﾚだﾅ……｣,20,opo｢那、真可憐……｣,人工定稿,导入警告: kana_residue
269,0x1130,system,system,0193,4,,未翻,
270,0x1135,dialogue,narrative,opo｢隣で入院ｼﾃﾀｵ婆ｻﾝﾆ､,22,opo｢隔壁住院的老太太，,人工定稿,导入警告: kana_residue
271,0x114c,dialogue,narrative,ｱﾝﾀｿﾘｬ情熱的ｽぎﾃ利用ｼﾔｽｲﾄ,25,説太熱情容易被利用,人工定稿,
272,0x1168,dialogue,narrative,思ﾜﾚﾀﾝだﾖｯﾃ言ﾜﾚﾃﾏｼﾀ｣,20,老太太這麼説的｣,人工定稿,导入警告: kana_residue
273,0x1180,system,system,1426,4,,未翻,
274,0x1185,dialogue,narrative,opo｢ｿﾉｵ婆ｻﾝﾓ､,13,opo｢老太太也,人工定稿,导入警告: kana_residue
275,0x1193,dialogue,narrative,sトドメｦ刺ｻﾅｸﾃﾓ良ｲだﾛｳﾆ……｣,28,s何必再補一刀……｣,人工定稿,导入警告: kana_residue
276,0x11b0,system,system,0194,4,,未翻,
277,0x11b5,dialogue,narrative,opo｢プロポーズｯﾃ怖ｲでｽﾖﾈ｣,25,opo｢求婚真可怕呀｣,人工定稿,导入警告: kana_residue
278,0x11d0,dialogue,narrative,ｿﾚﾊ何ｶ違ｳﾄ思ｳぞ……｡,20,那好像不太一樣……。,人工定稿,
279,0x11e8,dialogue,narrative,ロム2_KW_プロポーズ_西野,24,ROM2_KW_求婚_西野,人工定稿,
280,0x1204,system,system,0057,4,,未翻,
281,0x1209,dialogue,narrative,opo｢ﾝ､ﾅﾝだﾈ｡,12,opo｢什麼事?,人工定稿,P7: 何事 日式残留改写
282,0x1216,dialogue,narrative,.s玉ﾉ輿ｦ狙ｯﾄﾙﾉｶﾈ?｣,18,.s想攀高枝?｣,人工定稿,导入警告: kana_residue
283,0x122c,system,system,1427,4,,未翻,
284,0x1231,dialogue,narrative,opo｢ｲﾔ､ﾏｯぴﾗごﾒﾝだが｣,21,opo｢不，我才不要｣,人工定稿,导入警告: kana_residue
285,0x1248,dialogue,narrative,｢ｿｳだﾅ｡チミﾅﾗ愛人ﾆﾅﾗ,20,｢也是。當情婦的話,人工定稿,导入警告: kana_residue
286,0x1260,dialogue,narrative,ｼﾃﾔｯﾃﾓ良ｲぞ｡ﾌﾋﾋ､ﾌﾋﾋﾋﾋ｣,22,也不是不行。桀桀桀桀｣,人工定稿,导入警告: kana_residue
287,0x1278,system,system,1428,4,,未翻,
288,0x127d,dialogue,narrative,opo｢薫ｻｰﾝ､ｺﾉ人逮捕ｼﾃｸだｻｰｲ｣,27,opo｢薰，快逮捕這人｣,人工定稿,导入警告: kana_residue
289,0x129c,dialogue,narrative,｢ﾝﾅｯ､ﾔ､ﾔﾒﾅｲｶ!,13,｢什、住手!,人工定稿,导入警告: kana_residue
290,0x12ac,dialogue,narrative,ﾜ､ﾜｶｯﾀ｡ｵ小遣ｲﾔﾙｶﾗ｡ﾅ｣,20,知道了。給零花錢｣,人工定稿,导入警告: kana_residue
291,0x12c4,system,system,1429,4,,未翻,
292,0x12c9,dialogue,narrative,opo｢私ｦ何だﾄ思ｯﾃｲﾙﾝだブタ男｡,28,opo｢把我當什麼，豬頭。,人工定稿,导入警告: kana_residue
293,0x12e8,dialogue,narrative,臭ｲｶﾗ失ｾﾛ｡ｲｲ加減ﾆｼﾅｲﾄｱﾅﾀﾉ,25,臭死了，滾。再鬧就把,人工定稿,P7: 失せろ 去翻译腔
294,0x1304,dialogue,narrative,ニックネームｦ『神経痛』ﾆｽﾙぞ｣,29,綽號改成『神經痛』｣,人工定稿,导入警告: kana_residue
295,0x1324,dialogue,narrative,｢ﾝｵ､ｵｫｯ……?｣,13,｢唔、哦……?｣,人工定稿,导入警告: kana_residue
296,0x1334,dialogue,narrative,ｺﾉぐﾗｲ言ｯﾃｵｹば,14,這樣説的話就,人工定稿,
297,0x1344,dialogue,narrative,ﾓｳ近寄ｯﾃｸﾙﾏｲ｡,13,不會再靠近。,人工定稿,
298,0x1354,dialogue,narrative,｢ﾝ､ｽﾏﾅｲが､チミ｡,15,｢唔，抱歉小子。,人工定稿,导入警告: kana_residue
299,0x1364,dialogue,narrative,ﾓ､ﾓｳ一度罵ｯﾃｸﾚﾝｶ｣,17,再、再罵我一次｣,人工定稿,导入警告: kana_residue
300,0x1378,system,system,1430,4,,未翻,
301,0x137d,dialogue,narrative,opo｢ﾋｯ……!｣,12,opo｢呀……!｣,人工定稿,导入警告: kana_residue
302,0x138a,dialogue,narrative,.s逆効果だｯﾀ｡,13,.s反效果了。,人工定稿,
303,0x1398,system,system,0214,4,,未翻,
304,0x139d,dialogue,narrative,opo｢ｱﾉ､ｻｯｷ呼びﾏｼﾀ?｣,19,opo｢剛才叫我?｣,人工定稿,导入警告: kana_residue
305,0x13b4,dialogue,narrative,｢ﾝｯ､チミｶ｡,10,｢哦､小子｡,人工定稿,P7 校对修正
306,0x13bf,dialogue,narrative,sﾝﾝ､ごﾎﾝ｡何でﾓﾅｲ｡下がﾘﾀﾏｴ｣,26,s咳咳。沒什麼。退下｣,人工定稿,导入警告: kana_residue
307,0x13dc,system,system,0215,4,,未翻,
308,0x13e1,dialogue,narrative,opo｢ﾊｧ……｣,11,opo｢哈……｣,人工定稿,导入警告: kana_residue
309,0x13ed,system,system,e.s0063,7,,未翻,
310,0x13f5,dialogue,narrative,opo｢ﾄﾝだ邪魔が入ｯﾀﾅ｡,20,opo｢偏偏有人來打擾。,人工定稿,P7: とんだ邪魔が入った 去翻译腔
311,0x140c,dialogue,narrative,ﾝ､ﾏｧｺｺﾊ人が多ｲ｡,15,唔，這裡人多。,人工定稿,
312,0x141c,dialogue,narrative,続ｷﾊｿﾉｳﾁ､ﾅ｣,11,下次再説｣,人工定稿,导入警告: kana_residue
313,0x1428,system,system,1431,4,,未翻,
314,0x142d,dialogue,narrative,opo｢ｲﾔ､ｱﾘﾏｾﾝｶﾗ｣,15,opo｢不，才沒有｣,人工定稿,P7: ありません 语义(原'才不要')
315,0x143d,system,system,s,1,,未翻,
316,0x1440,dialogue,narrative,ｺﾉ人ﾄだｹﾊ二人ｷﾘﾆﾅﾗﾅｲﾖｳﾆｼﾖｳ｡,27,只有這人，別單獨相處。,人工定稿,
