seq,anchor,kind,role,orig,orig_bytes,trans,status,note
222,0xf0d,dialogue,narrative,ng.｢……ｲﾖｲﾖ現実味ｦ帯びﾃｷﾀﾅ……｣,32,ng.｢……總算有現實感了……｣,人工定稿,导入警告: kana_residue
223,0xf30,dialogue,narrative,ロム2_KW_腕輪_唯柚,18,ROM2_KW_腕輪_唯柚,人工定稿,
224,0xf44,system,system,0210,4,,未翻,
225,0xf49,dialogue,narrative,ng.｢ﾕﾕ､ｺﾚｱﾝﾏﾘ好ｷじｬﾅｲﾖｰ｣,24,ng.｢唯柚不太喜歡這個哦｣,人工定稿,导入警告: kana_residue
226,0xf64,system,system,1919,4,,未翻,
227,0xf69,dialogue,narrative,ng.｢ｱｱ｡起ｷﾀﾗ着ｹﾗﾚﾃｲﾀﾅﾝﾃ,23,ng.｢一覺醒來就被戴上了,人工定稿,导入警告: kana_residue
228,0xf84,dialogue,narrative,不気味だﾓﾉﾅ｣,12,真是詭異嘛｣,人工定稿,P7: だものな→嘛
229,0xf94,system,system,0211,4,,未翻,
230,0xf99,dialogue,narrative,ng.｢ｿﾚﾓだｹど……,16,ng.｢不止這樣……,人工定稿,导入警告: kana_residue
231,0xfac,dialogue,narrative,ﾕﾕﾊﾈ､ﾓｯﾄ可愛ｲﾉがｲｲﾉ!,20,唯柚想要更可愛的呀!,人工定稿,
232,0xfc4,dialogue,narrative,ｵ花ﾄｶ描ｶﾚﾃﾙﾉﾅｲﾉｶﾅｧ｣,19,有沒有畫著花的呀｣,人工定稿,导入警告: kana_residue
233,0xfd8,system,system,1920,4,,未翻,
234,0xfdd,dialogue,narrative,ng.｢……ｿｳｲｳ柄だｯﾀﾗ,19,ng.｢……畫了花的話,人工定稿,导入警告: kana_residue
235,0xff4,dialogue,narrative,着ｹﾗﾚﾃﾃﾓ構ﾜﾅｲﾉｶ……｣,20,戴著也無妨……｣,人工定稿,导入警告: kana_residue
236,0x100c,system,system,0212,4,,未翻,
237,0x1011,dialogue,narrative,ng.｢ｳﾝ｡ﾕﾕ､ｵ花大好ｷだﾓﾝ｣,23,ng.｢唔。唯柚最喜歡花嘛｣,人工定稿,导入警告: kana_residue
238,0x102c,dialogue,narrative,ｿｳｲｳ問題でﾊﾅｲﾉだがﾅ……｡,24,這不是重點……。,人工定稿,
239,0x1048,dialogue,narrative,ロム2_KW_腕輪_紅春,18,ROM2_KW_腕輪_紅春,人工定稿,
240,0x105c,system,system,0253,4,,未翻,
241,0x1061,dialogue,narrative,ng.｢アクセサリーｯﾃ､,19,ng.｢説到飾品嘛，,人工定稿,导入警告: kana_residue
242,0x1078,dialogue,narrative,仕事中ﾊ外ｻﾅｷｬｲｹﾅｲﾝでｽﾖ｡,23,上班時必須摘下哦。,人工定稿,
243,0x1090,dialogue,narrative,衛生上ﾖｸﾅｲｶﾗｯﾃ｣,15,説是影響衛生｣,人工定稿,导入警告: kana_residue
244,0x10a0,system,system,0254,4,,未翻,
245,0x10a5,dialogue,narrative,ng.｢ｺﾚ､ｵ仕事ﾏでﾆ外ｾﾏｽｶﾈｪ｣,25,ng.｢這個，上班前能摘掉?｣,人工定稿,"P7: 外せますか 可能形, '會摘掉'误"
246,0x10c0,system,system,1921,4,,未翻,
247,0x10c5,dialogue,narrative,ng.｢ｿﾓｿﾓｵ仕事ﾏでﾆ,17,ng.｢首先，上班前,人工定稿,P7: そもそもお仕事までに 漏译
248,0x10d8,dialogue,narrative,帰ﾚﾙﾄｲｲがﾅ……｣,15,回去就好了……｣,人工定稿,"P7: 帰れるといいがな, 原译增译'活著'"
249,0x10e8,dialogue,narrative,ロム2_KW_腕輪_西野,18,ROM2_KW_腕輪_西野,人工定稿,
250,0x10fc,system,system,0079,4,,未翻,
251,0x1101,dialogue,narrative,ng.｢ﾝ､ｺﾝﾅ安物ﾉ腕輪ｦ,19,ng.｢唔，這種便宜貨,人工定稿,导入警告: kana_residue
252,0x1118,dialogue,narrative,身ﾆ着ｹﾅｷｬﾅﾗﾝﾄﾊ!,15,手環竟要戴身上!,人工定稿,
253,0x1128,dialogue,narrative,全ｸｹｼｶﾗﾝｯ!｣,11,真不像話!｣,人工定稿,导入警告: kana_residue
254,0x1134,system,system,1922,4,,未翻,
255,0x1139,dialogue,narrative,ng.｢安物ｶどｳｶﾜｶﾙﾉでｽｶ?｣,23,ng.｢分得出便宜貨?｣,人工定稿,导入警告: kana_residue
256,0x1154,system,system,0080,4,,未翻,
257,0x1159,dialogue,narrative,ng.｢ﾝ､ｺﾚだｶﾗ素人ﾊ困ﾙｯ!,22,ng.｢唔，外行真麻煩!,人工定稿,导入警告: kana_residue
258,0x1170,dialogue,narrative,今､私が身ﾆ付ｹﾃｲﾙ腕時計ﾄ比べﾀﾗ,29,和我手上戴的腕表一比,人工定稿,
259,0x1190,dialogue,narrative,一目瞭然じｬﾅｲｶ!｣,16,一目瞭然了!｣,人工定稿,导入警告: kana_residue
260,0x11a4,dialogue,narrative,ｿｳ言ｯﾃ腕時計ｦ見ｾﾃｸﾙが……,25,説著就亮出腕表，可是,人工定稿,
261,0x11c0,dialogue,narrative,無駄ﾆ金ピカで､センスが悪ｲ｡,26,金光閃閃，俗不可耐。,人工定稿,
262,0x11dc,dialogue,narrative,ブランドﾓ偽物じｬﾅｲｶ｡,20,牌子八成也是假的。,人工定稿,
263,0x11f4,system,system,0081,4,,未翻,
264,0x11f9,dialogue,narrative,ng.｢どｳだ? ｲｲだﾛｳ｡,18,ng.｢如何?很不錯。,人工定稿,导入警告: kana_residue
265,0x120c,dialogue,narrative,……ﾏｧ､チミ達庶民ﾆﾊ,19,……對平民來説,人工定稿,
266,0x1220,dialogue,narrative,一生手ﾉ届ｶﾅｲ高級品だがﾈ｣,24,一輩子買不起的高級品咯｣,人工定稿,导入警告: kana_residue
267,0x123c,system,system,1081,4,,未翻,
268,0x1241,dialogue,narrative,ng.｢ｵ姉ｻﾏ､ｱﾚ本当ﾆｲｲﾓﾉﾅﾉ?,24,ng.｢姐姐大人，那真的好?,人工定稿,导入警告: kana_residue
269,0x125c,dialogue,narrative,ｱﾀｼ微妙ﾅﾝだｹど……｣,19,總覺得怪……｣,人工定稿,导入警告: kana_residue
270,0x1270,system,system,1923,4,,未翻,
271,0x1275,dialogue,narrative,ng.｢……ﾏｧ､本人が気ﾆ入ｯﾃﾙﾅﾗ,27,ng.｢……嘛，只要本人喜歡,人工定稿,导入警告: kana_residue
272,0x1294,dialogue,narrative,ｿﾚで良ｲじｬﾅｲｶ｣,14,那不就好了｣,人工定稿,导入警告: kana_residue
273,0x12a4,system,system,1082,4,,未翻,
274,0x12a9,dialogue,narrative,ng.｢ﾏ､ﾏｧ……ｿｳｯｽﾈ……｣,22,ng.｢是、是哦……｣,人工定稿,导入警告: kana_residue
