seq,anchor,kind,role,orig,orig_bytes,trans,status,note
219,0xee4,dialogue,narrative,ｿﾘｬビタミンCﾉ効果ﾊ学会どｺﾛｶ,27,那維生素C的效果別説學會,人工定稿,
220,0xf00,dialogue,narrative,小学校ﾉ学級会でﾓ認ﾒﾗﾚﾙだﾛｳﾄｲｳぐﾗｲ,33,連小學班會都能認可的程度,人工定稿,
221,0xf24,dialogue,narrative,周知ﾉ事実だが……｡,18,衆所周知的事實……,人工定稿,
222,0xf38,system,system,0086,4,,未翻,
223,0xf3d,dialogue,narrative,ug.｢ﾝ､ｱﾚだｹ高ｶｯﾀﾉだ､,20,ug.｢唔，貴成那樣，,人工定稿,P7 校对修正: あれだけ高かった=貴成那樣(原 就那個貴 不成句)
224,0xf54,dialogue,narrative,私が今健康ﾅﾉﾓ,13,現在的健康也,人工定稿,
225,0xf64,dialogue,narrative,ｺﾉ薬ﾉｵｶげﾆ違ｲﾅｲ｣,16,都是這藥的功勞｣,人工定稿,导入警告: kana_residue
226,0xf78,dialogue,narrative,……ｵｿﾗｸ騙ｻﾚﾃｲﾙﾅ｡,17,……大概是上當了,人工定稿,
227,0xf8c,dialogue,narrative,だが､病ﾊ気ｶﾗﾄｲｳｶﾗﾅ､,19,不過病由心生，,人工定稿,
228,0xfa0,dialogue,narrative,黙ｯﾃｵｲﾃﾔﾛｳ｡,11,就別説破了,人工定稿,
229,0xfac,system,system,0087,4,,未翻,
230,0xfb1,dialogue,narrative,ug.｢長生ｷｽﾙぞｰ｣,15,ug.｢會長命哇～｣,人工定稿,P7 校对修正: だぞ→哇(v1.4 卡)
