seq,anchor,kind,role,orig,orig_bytes,trans,status,note
227,0xf94,dialogue,narrative,怪ｼｲﾅｧ……｣,11,真可疑……｣,人工定稿,导入警告: kana_residue
228,0xfa0,system,system,0060,4,,未翻,
229,0xfa5,dialogue,narrative,_3_｢本当ﾆ何でﾓﾅｲｶﾗｧ……｣,24,_3_｢真的沒什麼呀……｣,人工定稿,导入警告: kana_residue
230,0xfc0,dialogue,narrative,耳ﾏで赤ｸｼﾃ､否定ｻﾚﾃﾓ説得力ﾆ欠ｹﾙ｡,31,耳朶都紅了，否認也沒説服力。,人工定稿,
231,0xfe0,dialogue,narrative,ｼｶｼ､彼女ﾉ様子ｶﾗ､無理ﾔﾘ聞ｸべｷでﾊﾅｲ,33,但看唯柚的樣子，不該硬問,人工定稿,P7 校对修正
232,0x1004,dialogue,narrative,だﾛｳﾄ判断ｽﾙ｡,12,如此判斷。,人工定稿,
233,0x1011,system,system,ts,2,,未翻,
234,0x1014,system,system,0645,4,,未翻,
235,0x1019,dialogue,narrative,_3_｢……ﾄｺﾛで､少ｼ話がｼﾀｲﾝだが｣,30,_3_｢……話説，我有點事想説,人工定稿,导入警告: kana_residue
236,0x1038,system,system,0061,4,,未翻,
237,0x103d,dialogue,narrative,_3_｢ｱｯ､ﾊｲ｡ﾅｧﾆ?｣,15,_3_｢什麼事呀?｣,人工定稿,P7 校对修正
238,0x104d,system,system,ts,2,,未翻,
239,0x1050,dialogue,narrative,ロム2_ターン3_樫沢,18,ROM2_回合3_樫澤,人工定稿,
240,0x1064,system,system,0153,4,,未翻,
241,0x1069,dialogue,narrative,_3_｢僕ﾆ話でｽｶ?｣,15,_3_｢找我談話?｣,人工定稿,P7 校对修正
242,0x1079,system,system,ts,2,,未翻,
243,0x107c,system,system,0646,4,,未翻,
244,0x1081,dialogue,narrative,_3_｢ｳﾑ｡ﾖｸﾜｶｯﾀﾅ｣,15,_3_｢唔。明白了｣,人工定稿,P7 校对修正
245,0x1091,system,system,ts,2,,未翻,
246,0x1094,system,system,0154,4,,未翻,
247,0x1099,dialogue,narrative,_3_｢ﾅﾝﾄﾅｸ､ｿﾛｿﾛ来ﾙﾄ思ｯﾃﾏｼﾀﾖ｡,27,_3_｢總覺得，快來了。,人工定稿,导入警告: kana_residue
248,0x10b8,dialogue,narrative,作戦が成功ｼﾀ程度で満足でｷﾙ人でﾊﾅｲ｡,34,不是作戰成功就滿足的人。,人工定稿,
249,0x10dc,dialogue,narrative,ｱﾅﾀﾊｿｳｲｳ人だ｣,13,就是那種人｣,人工定稿,导入警告: kana_residue
250,0x10ea,system,system,s,1,,未翻,
251,0x10ec,system,system,0507,4,,未翻,
252,0x10f1,dialogue,narrative,_3_｢ﾑｯ｡ﾅﾆﾖ偉ｿｳﾆ!!,17,_3_｢切。裝什麼!!,人工定稿,P7 终轮统一: 双感叹号恢复
253,0x1104,dialogue,narrative,ｱﾝﾀﾆｵ姉ｻﾏﾉ何がﾜｶﾙｯﾃ言ｳﾉﾖ!｣,26,怎麼可能明白姐姐大人!｣,人工定稿,P7 校对修正
254,0x1120,system,system,0647,4,,未翻,
255,0x1125,dialogue,narrative,_3_｢……美紀ｸﾝ｡ｲｲ加減ﾆ学習ｼﾃｸﾚﾅｲｶ｡,34,_3_｢……美紀。也該學乖了。,人工定稿,导入警告: kana_residue
256,0x1148,dialogue,narrative,他愛ﾓﾅｲｺﾄでｲﾁｲﾁ噛ﾐ付ｸﾅ｣,23,別為無聊事就頂撞｣,人工定稿,导入警告: kana_residue
257,0x1160,system,system,0155,4,,未翻,
258,0x1165,dialogue,narrative,_3_｢構ｲﾏｾﾝ､僕が相手ｦｼﾅｹﾚば済ﾐﾏｽｶﾗ｣,34,_3_｢沒關係，我來應付就行｣,人工定稿,导入警告: kana_residue
259,0x1188,system,system,0508,4,,未翻,
260,0x118d,dialogue,narrative,_3_｢ｱｱｯ! ｿﾚﾖｿﾚ!,15,_3_｢就那個!,人工定稿,P7 校对修正
261,0x119d,system,system,ts,2,,未翻,
262,0x11a0,dialogue,narrative,ｿﾚがムカﾂｸﾉ!,12,那才火大!,人工定稿,P7 校对修正
263,0x11ad,system,system,ts,2,,未翻,
264,0x11b0,dialogue,narrative,上ｶﾗ目線反対! ムキーッ!｣,24,反對高高在上! 氣死了!｣,人工定稿,P7 校对修正
265,0x11cc,dialogue,narrative,普段ｶﾗ騒がｼｲ娘でﾊｱﾙが､,22,平時就愛鬧的女孩，,人工定稿,
266,0x11e4,dialogue,narrative,樫沢氏ﾉ前ﾄﾅﾙﾄﾋどｸ狂暴化ｽﾙﾅ｡,27,但一到樫澤面前就特別狂暴,人工定稿,P7 校对修正
267,0x1200,system,system,0648,4,,未翻,
268,0x1205,dialogue,narrative,_3_｢……美紀ｸﾝﾊ放ｯﾃｵｸｺﾄﾆｼﾖｳ｣,28,_3_｢……美紀就先不管了｣,人工定稿,导入警告: kana_residue
269,0x1224,system,system,0156,4,,未翻,
270,0x1229,dialogue,narrative,_3_｢ｴｴ｡どｳぞ､話ｦ始ﾒﾃｸだｻｲ｣,26,_3_｢好。請開始説。,人工定稿,导入警告: kana_residue
271,0x1244,dialogue,narrative,ロム2_ターン3_紅春,18,ROM2_回合3_紅春,人工定稿,
272,0x1258,system,system,0021,4,,未翻,
273,0x125d,dialogue,narrative,_3_｢ｳﾌﾌｯ……｣,13,_3_｢呵呵……｣,人工定稿,导入警告: kana_residue
274,0x126b,system,system,.0649,5,,未翻,
275,0x1271,dialogue,narrative,_3_｢……? 何がｵｶｼｲﾝだ?｣,23,_3_｢……? 有什麼好笑?｣,人工定稿,P7 校对修正
276,0x128c,system,system,0022,4,,未翻,
277,0x1291,dialogue,narrative,_3_｢ｱ､ごﾒﾝﾅｻｲ｡,14,_3_｢呀，抱歉。,人工定稿,导入警告: kana_residue
278,0x12a0,dialogue,narrative,ｿﾛｿﾛ楓ｻﾝ達が来ﾙｶﾓ､,18,楓他們快來了，,人工定稿,
279,0x12b4,dialogue,narrative,ﾅﾝﾃ思ｯﾃｲﾀﾗ本当ﾆ来ﾀｶﾗ……｣,25,正想著結果真來了……｣,人工定稿,导入警告: kana_residue
280,0x12d0,system,system,0509,4,,未翻,
281,0x12d5,dialogue,narrative,_3_｢ｳﾋｬｰ､ｽごｲ!,14,_3_｢好厲害!,人工定稿,P7 校对修正
282,0x12e4,dialogue,narrative,超能力者!?｣,11,超能力者!?｣,人工定稿,P7 校对修正
283,0x12f0,system,system,0023,4,,未翻,
284,0x12f5,dialogue,narrative,_3_｢ｿﾝﾅﾝじｬﾅｲでｽ｡,17,_3_｢不是那回事。,人工定稿,导入警告: kana_residue
285,0x1308,dialogue,narrative,ﾀだﾉ勘でｽﾖ｡ﾏﾀﾊ偶然でｽ｣,22,只是直覺。或是偶然｣,人工定稿,P7 校对修正
286,0x1320,system,system,0650,4,,未翻,
287,0x1325,dialogue,narrative,_3_｢素晴ﾗｼｲ勘だﾅ｡,17,_3_｢直覺真準。,人工定稿,导入警告: kana_residue
288,0x1338,dialogue,narrative,でﾊｿﾉ勘ﾆ頼ｯﾃ､,13,那就靠直覺，,人工定稿,
289,0x1346,system,system,s,1,,未翻,
290,0x1348,dialogue,narrative,色々ﾄ聞ｶｾﾃﾓﾗｲﾀｲﾉだが｣,21,想請教各種事｣,人工定稿,导入警告: kana_residue
291,0x1360,system,system,0024,4,,未翻,
292,0x1365,dialogue,narrative,_3_｢ﾌﾌ｡ﾅﾝだｶ探偵ｻﾝﾐﾀｲでｽﾖﾈ｡,27,_3_｢呵呵。好像偵探先生。｣,人工定稿,P7 校对修正
293,0x1384,dialogue,narrative,ｲｲでｽﾖ､何でﾓ聞ｲﾃｸだｻｲ｣,22,好呀，問什麼都行｣,人工定稿,导入警告: kana_residue
294,0x139c,dialogue,narrative,……探偵､ｶ｡,11,……偵探麼,人工定稿,
295,0x13a8,dialogue,narrative,ｺﾚﾓ勘ｶ偶然ﾅﾉだﾛｳｶ……｡,22,這也是直覺或偶然……,人工定稿,
