seq,anchor,kind,role,orig,orig_bytes,trans,status,note
262,0xe10,dialogue,narrative,ｵ疲ﾚ様!!,8,辛苦了!!,人工定稿,
263,0xe19,dialogue,narrative,NO.ﾏﾀ来ﾃﾈ!!,11,NO.再來哦!!,人工定稿,P7 校对修正: 补回 ね 与原文感叹号
264,0xe25,dialogue,narrative,NO.投票探偵テスト,17,NO.投票偵探測試,人工定稿,
265,0xe38,dialogue,narrative,ｱ!,2,呀,人工定稿,
266,0xe3b,dialogue,narrative,_探偵ｻﾝﾉ結果ﾓ見ﾃﾐﾖｳﾖ!,21,_看看偵探先生結果嘛!,人工定稿,
267,0xe54,dialogue,narrative,ﾂﾑじｸﾝが､シリアルキラーだｯﾀﾉ!?,30,旋竟然是連環殺手!?,人工定稿,
268,0xe74,dialogue,narrative,ｺﾜｲﾈｰ,5,好怕,人工定稿,
269,0xe7a,dialogue,narrative,bZｺﾚでホントﾆ終ﾜﾘだﾖ!,21,bZ就此真的結束了哦!,人工定稿,
270,0xe90,dialogue,narrative,ﾏﾀ遊ﾝでﾈ!,9,再來玩哦!,人工定稿,P7 校对修正: 补原文感叹号
271,0xe9a,dialogue,narrative,O.ﾝ､チミ､ﾏだ未実装じｬﾅｲｶ｡,25,O.唔，小子，還未實裝呀。,人工定稿,"P7 校对修正: ん->唔(全库统一); じゃないか 无问号属共感陈述, 保留 呀"
272,0xeb4,dialogue,narrative,早ｸｼﾀﾏｴ,7,快點做,人工定稿,
